# Time C0_Drag C0_Lift
8.000000e-02 9.818871e-05 8.080628e-21
1.600000e-01 1.542143e-01 1.221071e-07
2.400000e-01 5.625665e-01 3.047813e-05
3.200000e-01 1.127062e+00 2.978815e-04
4.000000e-01 1.766400e+00 7.812781e-04
4.800000e-01 2.410031e+00 1.093311e-03
5.600000e-01 2.996762e+00 -2.897609e-03
6.400000e-01 3.472290e+00 3.253036e-04
7.200000e-01 3.789128e+00 -8.684566e-03
8.000000e-01 3.911143e+00 1.296745e-02
8.800000e-01 3.819624e+00 1.693316e-02
9.600000e-01 3.520175e+00 1.072211e-02
1.040000e+00 3.033721e+00 1.054877e-03
1.120000e+00 2.428728e+00 4.513384e-03
1.200000e+00 1.967272e+00 2.479972e-02
1.280000e+00 1.655609e+00 3.783514e-02
1.360000e+00 1.450878e+00 3.623612e-02
1.440000e+00 1.318538e+00 4.250054e-02
1.520000e+00 1.236747e+00 6.139924e-02
1.600000e+00 1.191330e+00 7.200660e-02
1.680000e+00 1.167449e+00 7.888082e-02
1.760000e+00 1.156953e+00 8.507182e-02
1.840000e+00 1.154913e+00 8.544139e-02
1.920000e+00 1.157734e+00 8.894186e-02
2.000000e+00 1.162117e+00 9.945708e-02
2.080000e+00 1.167102e+00 1.055422e-01
2.160000e+00 1.171044e+00 1.100598e-01
2.240000e+00 1.174801e+00 1.131614e-01
2.320000e+00 1.176519e+00 1.161293e-01
2.400000e+00 1.176112e+00 1.187674e-01
2.480000e+00 1.173764e+00 1.210178e-01
2.560000e+00 1.169834e+00 1.275190e-01
2.640000e+00 1.164690e+00 1.317978e-01
2.720000e+00 1.158463e+00 1.349201e-01
2.800000e+00 1.151409e+00 1.375353e-01
2.880000e+00 1.143772e+00 1.396313e-01
2.960000e+00 1.135777e+00 1.410678e-01
3.040000e+00 1.127684e+00 1.374886e-01
3.120000e+00 1.119599e+00 1.400150e-01
3.200000e+00 1.111047e+00 1.453049e-01
3.280000e+00 1.102592e+00 1.473040e-01
3.360000e+00 1.094545e+00 1.485720e-01
3.440000e+00 1.086921e+00 1.493123e-01
3.520000e+00 1.079714e+00 1.496044e-01
3.600000e+00 1.072903e+00 1.495004e-01
3.680000e+00 1.066465e+00 1.490307e-01
3.760000e+00 1.060377e+00 1.482263e-01
3.840000e+00 1.054610e+00 1.471157e-01
3.920000e+00 1.049137e+00 1.457232e-01
4.000000e+00 1.043932e+00 1.440762e-01
4.080000e+00 1.038971e+00 1.421999e-01
4.160000e+00 1.034225e+00 1.401247e-01
4.240000e+00 1.029677e+00 1.378727e-01
4.320000e+00 1.025304e+00 1.354750e-01
4.400000e+00 1.021092e+00 1.329580e-01
4.480000e+00 1.017023e+00 1.303488e-01
4.560000e+00 1.013087e+00 1.276803e-01
4.640000e+00 1.009273e+00 1.249837e-01
4.720000e+00 1.005572e+00 1.222894e-01
4.800000e+00 1.001977e+00 1.196292e-01
4.880000e+00 9.984812e-01 1.170348e-01
4.960000e+00 9.950797e-01 1.145364e-01
5.040000e+00 9.917702e-01 1.121679e-01
5.120000e+00 9.885479e-01 1.099604e-01
5.200000e+00 9.854109e-01 1.079450e-01
5.280000e+00 9.824377e-01 1.046110e-01
5.360000e+00 9.798336e-01 1.026269e-01
5.440000e+00 9.772051e-01 1.009372e-01
5.520000e+00 9.745652e-01 9.956456e-02
5.600000e+00 9.719291e-01 9.852869e-02
5.680000e+00 9.692099e-01 9.413007e-02
5.760000e+00 9.662021e-01 9.214260e-02
5.840000e+00 9.633407e-01 9.073283e-02
5.920000e+00 9.606180e-01 8.983241e-02
6.000000e+00 9.580171e-01 8.943025e-02
6.080000e+00 9.555203e-01 8.952527e-02
6.160000e+00 9.531111e-01 9.012606e-02
6.240000e+00 9.507773e-01 9.124377e-02
6.320000e+00 9.485083e-01 9.288868e-02
6.400000e+00 9.462963e-01 9.507014e-02
6.480000e+00 9.441340e-01 9.779780e-02
6.560000e+00 9.420145e-01 1.010779e-01
6.640000e+00 9.399342e-01 1.049120e-01
6.720000e+00 9.378883e-01 1.093086e-01
6.800000e+00 9.358729e-01 1.142621e-01
6.880000e+00 9.338845e-01 1.197717e-01
6.960000e+00 9.319220e-01 1.258283e-01
7.040000e+00 9.299824e-01 1.324236e-01
7.120000e+00 9.280638e-01 1.395451e-01
7.200000e+00 9.261643e-01 1.471781e-01
7.280000e+00 9.242821e-01 1.553037e-01
7.360000e+00 9.224165e-01 1.638995e-01
7.440000e+00 9.205665e-01 1.729415e-01
7.520000e+00 9.187321e-01 1.824009e-01
7.600000e+00 9.169104e-01 1.922477e-01
7.680000e+00 9.150569e-01 2.033334e-01
7.760000e+00 9.130510e-01 2.142934e-01
7.840000e+00 9.110812e-01 2.254746e-01
7.920000e+00 9.091706e-01 2.368810e-01
8.000000e+00 9.073175e-01 2.484801e-01
8.080000e+00 9.055166e-01 2.602288e-01
8.160000e+00 9.037595e-01 2.720749e-01
8.240000e+00 9.020417e-01 2.839723e-01
8.320000e+00 9.003595e-01 2.958634e-01
8.400000e+00 8.987118e-01 3.076933e-01
8.480000e+00 8.971213e-01 3.176994e-01
8.560000e+00 8.956159e-01 3.280648e-01
8.640000e+00 8.941350e-01 3.383029e-01
8.720000e+00 8.926751e-01 3.482641e-01
8.800000e+00 8.912406e-01 3.578540e-01
8.880000e+00 8.898369e-01 3.669946e-01
8.960000e+00 8.884689e-01 3.756135e-01
9.040000e+00 8.871398e-01 3.836466e-01
9.120000e+00 8.858513e-01 3.910321e-01
9.200000e+00 8.846068e-01 3.977044e-01
9.280000e+00 8.831180e-01 4.125064e-01
9.360000e+00 8.813089e-01 4.235398e-01
9.440000e+00 8.794953e-01 4.334844e-01
9.520000e+00 8.777052e-01 4.426142e-01
9.600000e+00 8.759419e-01 4.509283e-01
9.680000e+00 8.742167e-01 4.583963e-01
9.760000e+00 8.725510e-01 4.649770e-01
9.840000e+00 8.709685e-01 4.706269e-01
9.920000e+00 8.694903e-01 4.753014e-01
1.000000e+01 8.681321e-01 4.789545e-01
1.008000e+01 8.669530e-01 4.805187e-01
1.016000e+01 8.660789e-01 4.816878e-01
1.024000e+01 8.652596e-01 4.817065e-01
1.032000e+01 8.643661e-01 4.878068e-01
1.040000e+01 8.636126e-01 4.912830e-01
1.048000e+01 8.629179e-01 4.932617e-01
1.056000e+01 8.622346e-01 4.938603e-01
1.064000e+01 8.615430e-01 4.930903e-01
1.072000e+01 8.608430e-01 4.909751e-01
1.080000e+01 8.601413e-01 4.875475e-01
1.088000e+01 8.594471e-01 4.828358e-01
1.096000e+01 8.587708e-01 4.768677e-01
1.104000e+01 8.581217e-01 4.696690e-01
1.112000e+01 8.575072e-01 4.612598e-01
1.120000e+01 8.569340e-01 4.516631e-01
1.128000e+01 8.564070e-01 4.409009e-01
1.136000e+01 8.559299e-01 4.289988e-01
1.144000e+01 8.555051e-01 4.159850e-01
1.152000e+01 8.555025e-01 3.953154e-01
1.160000e+01 8.570965e-01 3.782909e-01
1.168000e+01 8.585280e-01 3.601897e-01
1.176000e+01 8.596919e-01 3.409370e-01
1.184000e+01 8.606005e-01 3.205956e-01
1.192000e+01 8.612981e-01 2.992674e-01
1.200000e+01 8.618404e-01 2.770641e-01
1.208000e+01 8.622780e-01 2.540948e-01
1.216000e+01 8.626525e-01 2.304705e-01
1.224000e+01 8.630017e-01 2.062967e-01
1.232000e+01 8.633537e-01 1.816832e-01
1.240000e+01 8.637307e-01 1.567381e-01
1.248000e+01 8.641554e-01 1.315752e-01
1.256000e+01 8.646420e-01 1.063119e-01
1.264000e+01 8.652038e-01 8.107024e-02
1.272000e+01 8.658530e-01 5.598058e-02
1.280000e+01 8.666029e-01 3.117068e-02
1.288000e+01 8.674608e-01 6.779504e-03
1.296000e+01 8.684370e-01 -1.706002e-02
1.304000e+01 8.693074e-01 -4.732272e-02
1.312000e+01 8.700938e-01 -7.900641e-02
1.320000e+01 8.711095e-01 -1.053087e-01
1.328000e+01 8.722710e-01 -1.326220e-01
1.336000e+01 8.736959e-01 -1.589576e-01
1.344000e+01 8.756590e-01 -1.938331e-01
1.352000e+01 8.782439e-01 -2.228353e-01
1.360000e+01 8.809267e-01 -2.504781e-01
1.368000e+01 8.838372e-01 -2.837392e-01
1.376000e+01 8.869063e-01 -3.130228e-01
1.384000e+01 8.900434e-01 -3.403692e-01
1.392000e+01 8.932734e-01 -3.657133e-01
1.400000e+01 8.966134e-01 -3.889600e-01
1.408000e+01 9.000622e-01 -4.100204e-01
1.416000e+01 9.036203e-01 -4.288048e-01
1.424000e+01 9.072793e-01 -4.452172e-01
1.432000e+01 9.110299e-01 -4.591545e-01
1.440000e+01 9.148646e-01 -4.705065e-01
1.448000e+01 9.187686e-01 -4.791678e-01
1.456000e+01 9.227294e-01 -4.850424e-01
1.464000e+01 9.267324e-01 -4.880395e-01
1.472000e+01 9.307603e-01 -4.880863e-01
1.480000e+01 9.347941e-01 -4.851175e-01
1.488000e+01 9.388148e-01 -4.790862e-01
1.496000e+01 9.428024e-01 -4.699621e-01
1.504000e+01 9.467339e-01 -4.577249e-01
1.512000e+01 9.505905e-01 -4.423823e-01
1.520000e+01 9.543504e-01 -4.239491e-01
1.528000e+01 9.579931e-01 -4.024588e-01
1.536000e+01 9.614966e-01 -3.779633e-01
1.544000e+01 9.648397e-01 -3.505334e-01
1.552000e+01 9.680074e-01 -3.202493e-01
1.560000e+01 9.709337e-01 -2.834191e-01
1.568000e+01 9.734268e-01 -2.441272e-01
1.576000e+01 9.755512e-01 -2.028873e-01
1.584000e+01 9.774867e-01 -1.593213e-01
1.592000e+01 9.792513e-01 -1.134813e-01
1.600000e+01 9.808388e-01 -6.550304e-02
1.608000e+01 9.822437e-01 -1.555121e-02
1.616000e+01 9.834672e-01 3.618182e-02
1.624000e+01 9.845252e-01 8.948979e-02
1.632000e+01 9.851213e-01 1.495301e-01
1.640000e+01 9.844426e-01 2.081778e-01
1.648000e+01 9.836672e-01 2.674046e-01
1.656000e+01 9.830940e-01 3.273002e-01
1.664000e+01 9.828370e-01 3.876433e-01
1.672000e+01 9.832965e-01 4.585602e-01
1.680000e+01 9.846427e-01 5.305158e-01
1.688000e+01 9.862402e-01 5.998760e-01
1.696000e+01 9.881499e-01 6.678543e-01
1.704000e+01 9.904911e-01 7.340696e-01
1.712000e+01 9.933480e-01 7.981004e-01
1.720000e+01 9.967942e-01 8.595295e-01
1.728000e+01 1.000893e+00 9.178977e-01
1.736000e+01 1.005729e+00 9.850412e-01
1.744000e+01 1.012338e+00 1.043150e+00
1.752000e+01 1.019352e+00 1.096952e+00
1.760000e+01 1.026694e+00 1.146277e+00
1.768000e+01 1.034359e+00 1.190638e+00
1.776000e+01 1.042393e+00 1.228484e+00
1.784000e+01 1.050862e+00 1.260664e+00
1.792000e+01 1.059676e+00 1.286555e+00
1.800000e+01 1.068734e+00 1.307756e+00
1.808000e+01 1.077878e+00 1.321176e+00
1.816000e+01 1.087210e+00 1.327441e+00
1.824000e+01 1.096627e+00 1.326422e+00
1.832000e+01 1.105969e+00 1.317206e+00
1.840000e+01 1.115031e+00 1.300838e+00
1.848000e+01 1.123782e+00 1.273710e+00
1.856000e+01 1.132004e+00 1.240092e+00
1.864000e+01 1.139817e+00 1.199338e+00
1.872000e+01 1.147206e+00 1.151569e+00
1.880000e+01 1.154146e+00 1.097048e+00
1.888000e+01 1.160628e+00 1.036122e+00
1.896000e+01 1.166662e+00 9.691705e-01
1.904000e+01 1.171894e+00 8.903325e-01
1.912000e+01 1.175625e+00 8.088540e-01
1.920000e+01 1.179095e+00 7.229729e-01
1.928000e+01 1.182645e+00 6.313142e-01
1.936000e+01 1.186571e+00 5.371484e-01
1.944000e+01 1.190547e+00 4.397276e-01
1.952000e+01 1.194579e+00 3.373388e-01
1.960000e+01 1.198604e+00 2.336730e-01
1.968000e+01 1.203298e+00 1.176507e-01
1.976000e+01 1.209462e+00 4.574645e-03
1.984000e+01 1.215710e+00 -1.072923e-01
1.992000e+01 1.222457e+00 -2.109273e-01
2.000000e+01 1.229494e+00 -3.209629e-01
2.008000e+01 1.238070e+00 -4.384888e-01
2.016000e+01 1.248383e+00 -5.364811e-01
2.024000e+01 1.259490e+00 -6.360970e-01
2.032000e+01 1.271774e+00 -7.305498e-01
2.040000e+01 1.284870e+00 -8.187040e-01
2.048000e+01 1.298419e+00 -8.996246e-01
2.056000e+01 1.312080e+00 -9.725312e-01
2.064000e+01 1.325523e+00 -1.036789e+00
2.072000e+01 1.338871e+00 -1.100631e+00
2.080000e+01 1.353092e+00 -1.149355e+00
2.088000e+01 1.365948e+00 -1.188323e+00
2.096000e+01 1.377117e+00 -1.217370e+00
2.104000e+01 1.386451e+00 -1.236332e+00
2.112000e+01 1.393906e+00 -1.245102e+00
2.120000e+01 1.399485e+00 -1.243073e+00
2.128000e+01 1.403244e+00 -1.231067e+00
2.136000e+01 1.405266e+00 -1.204200e+00
2.144000e+01 1.405350e+00 -1.170229e+00
2.152000e+01 1.403790e+00 -1.125850e+00
2.160000e+01 1.400970e+00 -1.072164e+00
2.168000e+01 1.396934e+00 -1.006007e+00
2.176000e+01 1.391737e+00 -9.327346e-01
2.184000e+01 1.385841e+00 -8.519710e-01
2.192000e+01 1.379464e+00 -7.585059e-01
2.200000e+01 1.372593e+00 -6.547731e-01
2.208000e+01 1.363840e+00 -5.485609e-01
2.216000e+01 1.354866e+00 -4.336596e-01
2.224000e+01 1.346787e+00 -3.173277e-01
2.232000e+01 1.338740e+00 -1.974242e-01
2.240000e+01 1.330902e+00 -7.462952e-02
2.248000e+01 1.323125e+00 5.679962e-02
2.256000e+01 1.314708e+00 1.865025e-01
2.264000e+01 1.307365e+00 3.061230e-01
2.272000e+01 1.301947e+00 4.332500e-01
2.280000e+01 1.297398e+00 5.597829e-01
2.288000e+01 1.293956e+00 6.860800e-01
2.296000e+01 1.292928e+00 8.092410e-01
2.304000e+01 1.292952e+00 9.255031e-01
2.312000e+01 1.293630e+00 1.036078e+00
2.320000e+01 1.296115e+00 1.138803e+00
2.328000e+01 1.300259e+00 1.233082e+00
2.336000e+01 1.305965e+00 1.322317e+00
2.344000e+01 1.313931e+00 1.399569e+00
2.352000e+01 1.322109e+00 1.466758e+00
2.360000e+01 1.329983e+00 1.523462e+00
2.368000e+01 1.337335e+00 1.571327e+00
2.376000e+01 1.344009e+00 1.606527e+00
2.384000e+01 1.349649e+00 1.629957e+00
2.392000e+01 1.354211e+00 1.641662e+00
2.400000e+01 1.357726e+00 1.641692e+00
2.408000e+01 1.360214e+00 1.631943e+00
2.416000e+01 1.361622e+00 1.605960e+00
2.424000e+01 1.361558e+00 1.580558e+00
2.432000e+01 1.360537e+00 1.536250e+00
2.440000e+01 1.359225e+00 1.482524e+00
2.448000e+01 1.356867e+00 1.416341e+00
2.456000e+01 1.354601e+00 1.343981e+00
2.464000e+01 1.351734e+00 1.263622e+00
2.472000e+01 1.348519e+00 1.175864e+00
2.480000e+01 1.345239e+00 1.081388e+00
2.488000e+01 1.341705e+00 9.739730e-01
2.496000e+01 1.337304e+00 8.638900e-01
2.504000e+01 1.333476e+00 7.493473e-01
2.512000e+01 1.330573e+00 6.306225e-01
2.520000e+01 1.328732e+00 5.036937e-01
2.528000e+01 1.327952e+00 3.824917e-01
2.536000e+01 1.327548e+00 2.482122e-01
2.544000e+01 1.327152e+00 1.205805e-01
2.552000e+01 1.328255e+00 -1.031003e-02
2.560000e+01 1.331988e+00 -1.475877e-01
2.568000e+01 1.339689e+00 -2.894914e-01
2.576000e+01 1.350325e+00 -4.207797e-01
2.584000e+01 1.362781e+00 -5.387829e-01
2.592000e+01 1.376448e+00 -6.546373e-01
2.600000e+01 1.391123e+00 -7.631620e-01
2.608000e+01 1.406281e+00 -8.652750e-01
2.616000e+01 1.421321e+00 -9.569813e-01
2.624000e+01 1.435957e+00 -1.038235e+00
2.632000e+01 1.449717e+00 -1.108605e+00
2.640000e+01 1.462621e+00 -1.176900e+00
2.648000e+01 1.475677e+00 -1.227005e+00
2.656000e+01 1.486563e+00 -1.266407e+00
2.664000e+01 1.494918e+00 -1.294463e+00
2.672000e+01 1.500709e+00 -1.311057e+00
2.680000e+01 1.503984e+00 -1.312960e+00
2.688000e+01 1.504741e+00 -1.303864e+00
2.696000e+01 1.503309e+00 -1.283253e+00
2.704000e+01 1.499942e+00 -1.251324e+00
2.712000e+01 1.494824e+00 -1.209448e+00
2.720000e+01 1.488096e+00 -1.156637e+00
2.728000e+01 1.480210e+00 -1.094010e+00
2.736000e+01 1.471286e+00 -1.019007e+00
2.744000e+01 1.461479e+00 -9.368653e-01
2.752000e+01 1.451267e+00 -8.471368e-01
2.760000e+01 1.440552e+00 -7.420478e-01
2.768000e+01 1.428891e+00 -6.239026e-01
2.776000e+01 1.416363e+00 -5.058507e-01
2.784000e+01 1.404018e+00 -3.793090e-01
2.792000e+01 1.392998e+00 -2.517284e-01
2.800000e+01 1.382435e+00 -1.208984e-01
2.808000e+01 1.372277e+00 7.660763e-03
2.816000e+01 1.362399e+00 1.411645e-01
2.824000e+01 1.353442e+00 2.773623e-01
2.832000e+01 1.345508e+00 4.062078e-01
2.840000e+01 1.338996e+00 5.448867e-01
2.848000e+01 1.334499e+00 6.772227e-01
2.856000e+01 1.332004e+00 8.088945e-01
2.864000e+01 1.330325e+00 9.322417e-01
2.872000e+01 1.330506e+00 1.042440e+00
2.880000e+01 1.332412e+00 1.147730e+00
2.888000e+01 1.336275e+00 1.243793e+00
2.896000e+01 1.341936e+00 1.338328e+00
2.904000e+01 1.350038e+00 1.416987e+00
2.912000e+01 1.357904e+00 1.484867e+00
2.920000e+01 1.365062e+00 1.541637e+00
2.928000e+01 1.371260e+00 1.586944e+00
2.936000e+01 1.376364e+00 1.620537e+00
2.944000e+01 1.380321e+00 1.642271e+00
2.952000e+01 1.383179e+00 1.653093e+00
2.960000e+01 1.385011e+00 1.651092e+00
2.968000e+01 1.385684e+00 1.634898e+00
2.976000e+01 1.385075e+00 1.607347e+00
2.984000e+01 1.383719e+00 1.568581e+00
2.992000e+01 1.381509e+00 1.528643e+00
3.000000e+01 1.378822e+00 1.469851e+00
3.008000e+01 1.375184e+00 1.399656e+00
3.016000e+01 1.371633e+00 1.323437e+00
3.024000e+01 1.367479e+00 1.239335e+00
3.032000e+01 1.362980e+00 1.147971e+00
3.040000e+01 1.358037e+00 1.043105e+00
3.048000e+01 1.352105e+00 9.351162e-01
3.056000e+01 1.346720e+00 8.222169e-01
3.064000e+01 1.342275e+00 7.046707e-01
3.072000e+01 1.338828e+00 5.807479e-01
3.080000e+01 1.336162e+00 4.579330e-01
3.088000e+01 1.335084e+00 3.419337e-01
3.096000e+01 1.335660e+00 2.009725e-01
3.104000e+01 1.335565e+00 7.084884e-02
3.112000e+01 1.336756e+00 -6.197077e-02
3.120000e+01 1.340210e+00 -2.005308e-01
3.128000e+01 1.348796e+00 -3.415787e-01
3.136000e+01 1.360235e+00 -4.636067e-01
3.144000e+01 1.373271e+00 -5.840179e-01
3.152000e+01 1.387642e+00 -6.976354e-01
3.160000e+01 1.402796e+00 -8.053965e-01
3.168000e+01 1.418106e+00 -9.030340e-01
3.176000e+01 1.433271e+00 -9.904210e-01
3.184000e+01 1.447797e+00 -1.067110e+00
3.192000e+01 1.461185e+00 -1.132669e+00
3.200000e+01 1.473475e+00 -1.195976e+00
3.208000e+01 1.485721e+00 -1.241127e+00
3.216000e+01 1.495649e+00 -1.275361e+00
3.224000e+01 1.502962e+00 -1.298158e+00
3.232000e+01 1.507643e+00 -1.306680e+00
3.240000e+01 1.509669e+00 -1.303944e+00
3.248000e+01 1.509331e+00 -1.289536e+00
3.256000e+01 1.506874e+00 -1.263611e+00
3.264000e+01 1.502494e+00 -1.227418e+00
3.272000e+01 1.496359e+00 -1.180021e+00
3.280000e+01 1.488885e+00 -1.122463e+00
3.288000e+01 1.480222e+00 -1.052320e+00
3.296000e+01 1.470537e+00 -9.745620e-01
3.304000e+01 1.460318e+00 -8.888213e-01
3.312000e+01 1.449650e+00 -7.936719e-01
3.320000e+01 1.438008e+00 -6.756830e-01
3.328000e+01 1.425306e+00 -5.599049e-01
3.336000e+01 1.412400e+00 -4.398268e-01
3.344000e+01 1.400011e+00 -3.111691e-01
3.352000e+01 1.389142e+00 -1.817663e-01
3.360000e+01 1.378603e+00 -5.429576e-02
3.368000e+01 1.368199e+00 7.857041e-02
3.376000e+01 1.358637e+00 2.124845e-01
3.384000e+01 1.350431e+00 3.488138e-01
3.392000e+01 1.343450e+00 4.771498e-01
3.400000e+01 1.337955e+00 6.141654e-01
3.408000e+01 1.334437e+00 7.471497e-01
3.416000e+01 1.332671e+00 8.742812e-01
3.424000e+01 1.331713e+00 9.882797e-01
3.432000e+01 1.332336e+00 1.097578e+00
3.440000e+01 1.335088e+00 1.197902e+00
3.448000e+01 1.339439e+00 1.288629e+00
3.456000e+01 1.345255e+00 1.377521e+00
3.464000e+01 1.353240e+00 1.450269e+00
3.472000e+01 1.360778e+00 1.512008e+00
3.480000e+01 1.367451e+00 1.562449e+00
3.488000e+01 1.373057e+00 1.601297e+00
3.496000e+01 1.377508e+00 1.628367e+00
3.504000e+01 1.380788e+00 1.643559e+00
3.512000e+01 1.382979e+00 1.647654e+00
3.520000e+01 1.384130e+00 1.640709e+00
3.528000e+01 1.384106e+00 1.617091e+00
3.536000e+01 1.383012e+00 1.583237e+00
3.544000e+01 1.380977e+00 1.548073e+00
3.552000e+01 1.378448e+00 1.494190e+00
3.560000e+01 1.374768e+00 1.432244e+00
3.568000e+01 1.370445e+00 1.357735e+00
3.576000e+01 1.366483e+00 1.277455e+00
3.584000e+01 1.362168e+00 1.189642e+00
3.592000e+01 1.357739e+00 1.094931e+00
3.600000e+01 1.353031e+00 9.870373e-01
3.608000e+01 1.347459e+00 8.763710e-01
3.616000e+01 1.342526e+00 7.611123e-01
3.624000e+01 1.338606e+00 6.415242e-01
3.632000e+01 1.335874e+00 5.135940e-01
3.640000e+01 1.334515e+00 4.025058e-01
3.648000e+01 1.334248e+00 2.715528e-01
3.656000e+01 1.333646e+00 1.382131e-01
3.664000e+01 1.333949e+00 5.013582e-03
3.672000e+01 1.337017e+00 -1.339428e-01
3.680000e+01 1.344262e+00 -2.773352e-01
3.688000e+01 1.354635e+00 -4.099491e-01
3.696000e+01 1.366989e+00 -5.289721e-01
3.704000e+01 1.380681e+00 -6.457956e-01
3.712000e+01 1.395432e+00 -7.575470e-01
3.720000e+01 1.410615e+00 -8.595778e-01
3.728000e+01 1.425945e+00 -9.516973e-01
3.736000e+01 1.440907e+00 -1.033370e+00
3.744000e+01 1.454977e+00 -1.104117e+00
3.752000e+01 1.468150e+00 -1.172745e+00
3.760000e+01 1.481431e+00 -1.223133e+00
3.768000e+01 1.492494e+00 -1.262751e+00
3.776000e+01 1.500974e+00 -1.290977e+00
3.784000e+01 1.506818e+00 -1.305355e+00
3.792000e+01 1.509996e+00 -1.308249e+00
3.800000e+01 1.510741e+00 -1.299351e+00
3.808000e+01 1.509271e+00 -1.278789e+00
3.816000e+01 1.505825e+00 -1.246837e+00
3.824000e+01 1.500587e+00 -1.204888e+00
3.832000e+01 1.493703e+00 -1.151965e+00
3.840000e+01 1.485625e+00 -1.089205e+00
3.848000e+01 1.476480e+00 -1.014045e+00
3.856000e+01 1.466422e+00 -9.317364e-01
3.864000e+01 1.455936e+00 -8.418416e-01
3.872000e+01 1.444931e+00 -7.365393e-01
3.880000e+01 1.432969e+00 -6.181766e-01
3.888000e+01 1.420128e+00 -4.999347e-01
3.896000e+01 1.407460e+00 -3.731768e-01
3.904000e+01 1.396118e+00 -2.453980e-01
3.912000e+01 1.385237e+00 -1.143739e-01
3.920000e+01 1.374769e+00 1.431661e-02
3.928000e+01 1.364601e+00 1.479571e-01
3.936000e+01 1.355375e+00 2.842425e-01
3.944000e+01 1.347206e+00 4.131597e-01
3.952000e+01 1.340479e+00 5.518193e-01
3.960000e+01 1.335788e+00 6.840469e-01
3.968000e+01 1.333119e+00 8.155532e-01
3.976000e+01 1.331286e+00 9.385929e-01
3.984000e+01 1.331307e+00 1.048398e+00
3.992000e+01 1.333042e+00 1.153184e+00
4.000000e+01 1.336718e+00 1.248658e+00
4.008000e+01 1.342183e+00 1.342554e+00
4.016000e+01 1.350073e+00 1.420496e+00
4.024000e+01 1.357708e+00 1.487603e+00
4.032000e+01 1.364616e+00 1.543552e+00
4.040000e+01 1.370551e+00 1.588002e+00
4.048000e+01 1.375384e+00 1.620711e+00
4.056000e+01 1.379068e+00 1.641544e+00
4.064000e+01 1.381659e+00 1.651449e+00
4.072000e+01 1.383233e+00 1.648533e+00
4.080000e+01 1.383663e+00 1.631415e+00
4.088000e+01 1.382828e+00 1.602968e+00
4.096000e+01 1.380864e+00 1.575501e+00
4.104000e+01 1.378173e+00 1.528553e+00
4.112000e+01 1.375203e+00 1.469559e+00
4.120000e+01 1.371079e+00 1.398936e+00
4.128000e+01 1.367182e+00 1.322387e+00
4.136000e+01 1.362854e+00 1.237997e+00
4.144000e+01 1.358349e+00 1.146372e+00
4.152000e+01 1.353538e+00 1.041249e+00
4.160000e+01 1.347827e+00 9.330046e-01
4.168000e+01 1.342711e+00 8.198340e-01
4.176000e+01 1.338554e+00 7.020006e-01
4.184000e+01 1.335401e+00 5.777969e-01
4.192000e+01 1.333195e+00 4.659608e-01
4.200000e+01 1.333032e+00 3.433051e-01
4.208000e+01 1.333757e+00 2.106694e-01
4.216000e+01 1.334228e+00 7.685178e-02
4.224000e+01 1.335427e+00 -5.669883e-02
4.232000e+01 1.338890e+00 -1.954344e-01
4.240000e+01 1.347542e+00 -3.364537e-01
4.248000e+01 1.359101e+00 -4.583425e-01
4.256000e+01 1.372285e+00 -5.785212e-01
4.264000e+01 1.386816e+00 -6.918598e-01
4.272000e+01 1.402122e+00 -7.992789e-01
4.280000e+01 1.417574e+00 -8.965774e-01
4.288000e+01 1.432861e+00 -9.836369e-01
4.296000e+01 1.447481e+00 -1.060014e+00
4.304000e+01 1.460936e+00 -1.125287e+00
4.312000e+01 1.473270e+00 -1.188310e+00
4.320000e+01 1.485540e+00 -1.233239e+00
4.328000e+01 1.495478e+00 -1.267281e+00
4.336000e+01 1.502793e+00 -1.289922e+00
4.344000e+01 1.507466e+00 -1.298305e+00
4.352000e+01 1.509477e+00 -1.295490e+00
4.360000e+01 1.509118e+00 -1.281063e+00
4.368000e+01 1.506632e+00 -1.255170e+00
4.376000e+01 1.502215e+00 -1.219068e+00
4.384000e+01 1.496036e+00 -1.171822e+00
4.392000e+01 1.488504e+00 -1.114465e+00
4.400000e+01 1.479769e+00 -1.044583e+00
4.408000e+01 1.469998e+00 -9.671351e-01
4.416000e+01 1.459673e+00 -8.817550e-01
4.424000e+01 1.448884e+00 -7.870369e-01
4.432000e+01 1.437109e+00 -6.694794e-01
4.440000e+01 1.424267e+00 -5.541927e-01
4.448000e+01 1.411202e+00 -4.346356e-01
4.456000e+01 1.398628e+00 -3.064986e-01
4.464000e+01 1.387563e+00 -1.776458e-01
4.472000e+01 1.376810e+00 -5.073797e-02
4.480000e+01 1.366172e+00 8.154402e-02
4.488000e+01 1.356361e+00 2.148720e-01
4.496000e+01 1.347893e+00 3.506014e-01
4.504000e+01 1.340643e+00 4.783861e-01
4.512000e+01 1.334868e+00 6.148655e-01
4.520000e+01 1.331061e+00 7.473584e-01
4.528000e+01 1.329006e+00 8.740909e-01
4.536000e+01 1.327978e+00 9.927740e-01
4.544000e+01 1.328697e+00 1.098028e+00
4.552000e+01 1.330929e+00 1.197950e+00
4.560000e+01 1.334875e+00 1.288325e+00
4.568000e+01 1.340364e+00 1.376946e+00
4.576000e+01 1.348080e+00 1.449467e+00
4.584000e+01 1.355390e+00 1.511022e+00
4.592000e+01 1.361872e+00 1.561335e+00
